253
Feature_ID,Active,AspectRatios_0,AspectRatios_1,AvgEulers_0,AvgEulers_1,AvgEulers_2,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,NumElements,NumNeighbors,Omega3s,Phases,Volumes,Volumes2
190,1,0.48306376,0.17123629,2.5518141,0.31914109,3.5232623,0.14051606,-0.074179597,0.10254724,0.98195559,1.3809099,2.8643267,3.0653243,3.6398954,1.7583016,0.62328219,-9.0948553,16.289984,-0.41094241,2.9368372,13210,7,0.32205057,1,13.262892,13.321124
191,1,0.80495149,0.23506285,3.2129943,1.1995094,3.3886912,0.56226343,-0.049521409,-0.1309019,0.81502897,1.5507969,1.6453139,1.1185013,1.8968512,1.5268732,0.44587922,-0.51534295,10.016804,-15.300598,2.0607603,4564,6,0.45024577,1,4.582274,4.6113901
192,1,0.7564249,0.59087402,4.370738,0.56066871,1.6871097,0.062801912,0.26945511,0.10804161,0.9548701,5.5447469,1.9261109,5.9715929,1.1768759,0.89021826,0.6953854,-4.3955998,31.347067,-9.9690676,1.7369692,2733,6,0.6040231,1,2.7439427,2.7590027
193,1,0.23213893,0.20376259,3.6601102,0.28993103,2.5033512,0.12096212,0.078970693,0.059198666,0.98773849,0.89019406,0.12335785,5.9784136,2.5456026,0.59093344,0.51869857,-11.265401,16.829029,-18.958363,1.7687958,2886,4,0.5552718,1,2.8975554,2.9055874
194,1,0.5682984,0.3623344,4.9304428,1.3867965,1.1999841,-0.18548086,0.61164951,0.058684547,0.76683623,0.51952851,2.9959404,0.60320187,8.8951845,5.055119,3.2230313,-18.566055,11.389267,-2.73103,10.010327,523128,25,0.49097851,1,525.22253,526.56494
195,1,0.52855122,0.39731911,1.9114462,1.3380808,3.9885945,0.31473714,-0.5344438,0.14935511,0.77006716,0.44330242,0.94852728,5.7308531,0.80058342,0.42314935,0.3180871,-18.06377,5.2392616,-7.7834229,0.88541818,362,3,0.36748683,1,0.36344942,0.36947346
196,1,0.75302708,0.270255,1.8903866,1.4008205,4.8425698,0.060948927,-0.64164317,-0.17049691,0.74532545,3.1114886,0.68735713,3.5834806,3.763437,2.8339701,1.0170877,-29.587204,6.663836,-15.554225,4.1624274,37610,7,0.40232047,1,37.760586,37.874039
197,1,0.55493152,0.32694423,0.94287235,0.53583694,5.5180998,-0.17392115,-0.19957612,-0.08560916,0.96051651,5.0439715,1.1012175,2.5911446,9.9622803,5.5283828,3.2571101,-3.7576277,26.749186,-15.184472,9.6647396,470797,34,0.099737868,1,472.68204,473.85974
198,1,0.38411871,0.23345508,3.749579,0.31329763,2.3883481,0.12124789,0.098171972,0.071676716,0.98515159,3.8579097,0.19670928,2.9913135,1.0634184,0.40847892,0.24826042,-18.193636,7.3135877,-19.127777,0.91077477,394,4,0.52820605,1,0.39557755,0.39758554
199,1,0.26360932,0.23108758,1.0820605,1.5318198,5.1707811,-0.31613842,-0.61690617,0.010934642,0.72066897,1.0626149,1.0515759,0.90542209,0.89807945,0.23674211,0.207535,-0.34074509,6.9108133,-12.775165,0.66156304,151,1,0.37128797,1,0.15160459,0.15160459
200,1,0.65076923,0.36725637,0.88705689,0.54386884,5.617137,-0.1915981,-0.18823811,-0.1062272,0.95737785,5.7724004,2.435905,0.39761022,1.262005,0.82127398,0.46347937,-2.2792115,30.646334,-5.5399828,1.5231898,1843,5,0.68296045,1,1.8503792,1.8644353
201,1,0.6738919,0.25912941,3.7964666,1.1202441,2.6182873,0.44173905,0.29518688,-0.055691637,0.84535778,0.99177259,3.0315709,4.678576,1.1977034,0.80712259,0.31036016,-10.882719,20.860029,-0.1120134,1.2750312,1081,3,0.48261097,1,1.0853282,1.0863322
202,1,0.51944369,0.24248715,0.85565901,0.93700057,5.1795235,-0.25165009,-0.3749246,0.1103566,0.88539553,1.8445827,0.023427861,5.9977279,1.5255696,0.79244745,0.36993101,-4.3969736,9.3171253,-0.16086958,1.4677513,1649,3,0.56582999,1,1.6556025,1.6716665
203,1,0.54942036,0.2681174,5.0011292,1.4519267,1.0408204,-0.26422837,0.60900611,0.089986756,0.74242663,4.0401154,2.0654798,2.2336519,1.2958713,0.71197802,0.34744561,-31.447704,12.234918,-2.323797,1.3339897,1238,2,0.70750457,1,1.2429569,1.2529969
204,1,0.40065712,0.25281551,5.9255328,0.73134601,0.81962228,-0.29739684,0.19853733,-0.21379994,0.90908068,1.2248967,2.3034599,0.06112697,3.6580219,1.4656125,0.92480469,-17.781361,24.452829,-0.770877,3.3431864,19487,7,0.74787974,1,19.565025,19.596149
205,1,0.54650915,0.50642568,5.0113859,1.5538107,1.2130625,-0.22609435,0.66361809,0.020939207,0.71277905,0.88636798,0.87577754,1.7184089,2.2275798,1.2173928,1.1281036,-5.4647832,6.0884595,-15.672915,2.83763,11916,7,0.72550386,1,11.963711,12.017927
206,1,0.70218724,0.44531628,0.95788085,1.0836216,5.0508261,-0.23615414,-0.45843825,0.11721457,0.84872043,1.5422126,1.2085479,0.02800703,1.5664588,1.0999473,0.69756961,-36.598072,7.6553054,-0.78788978,2.0851538,4728,5,0.74828303,1,4.7469306,4.7509465
207,1,0.55217713,0.37356281,3.8772883,1.0493407,2.3153245,0.3557702,0.3526417,0.039181244,0.86460179,0.65383416,2.0701463,0.40418378,1.7776306,0.98156697,0.66405666,-19.971518,16.85248,-3.5142443,2.0660148,4599,6,0.79040176,1,4.617414,4.630466
208,1,0.85496318,0.48657984,2.0363588,1.1692162,3.9039061,0.3282564,-0.44363397,0.14228593,0.82170027,1.5722036,1.4244285,4.5615745,1.1606896,0.99234682,0.56476814,-0.60439795,28.555454,-1.7944386,1.6451279,2322,5,0.5025053,1,2.3312972,2.3744693
209,1,0.35900062,0.26752868,0.95133114,0.75332159,5.3163309,-0.21122389,-0.30112141,0.0072175078,0.92987001,5.1504011,1.66637,1.472675,2.875181,1.0321918,0.76919341,-18.491499,5.7504249,-17.225651,2.5405915,8552,6,0.58619982,1,8.5862417,8.5932693
210,1,0.61213404,0.28045845,3.2060249,1.2273028,3.4303122,0.57223928,-0.064443402,-0.14361078,0.80483866,4.4959874,1.3120234,1.4540131,0.77375889,0.47364414,0.21700723,-7.0624118,12.708363,-3.624073,0.82515359,293,2,0.57458645,1,0.29417315,0.29818916
211,1,0.77116978,0.35145113,4.3553514,0.56293809,1.7032309,0.067303032,0.26949012,0.10765555,0.95459718,2.3703408,0.63218963,6.2162509,1.0443028,0.80533475,0.36702138,-0.83474362,33.669498,-12.054859,1.2855594,1108,2,0.47789559,1,1.1124363,1.1154484
212,1,0.59962577,0.48170298,4.3143177,0.56057262,1.7579141,0.079790697,0.26487365,0.10117286,0.95563567,2.4242973,1.5583801,0.61082619,1.4487891,0.86873126,0.69788611,-0.90420967,19.359343,-15.49459,1.8409901,3254,4,0.55968475,1,3.2670288,3.2760649
213,1,0.77996004,0.41708535,2.3931696,0.36167186,3.4750445,0.15417381,-0.092612922,0.20264091,0.9625954,6.1238308,1.5099249,6.2203698,0.94568962,0.73760009,0.39443329,-11.245995,5.2976813,-0.5585621,1.2595097,1042,5,0.64347517,1,1.0461721,1.0552081
214,1,0.48777464,0.33640122,4.0079312,1.308825,2.1864526,0.37322748,0.48084173,0.035216212,0.79262376,1.2332404,0.23935899,0.1614619,0.90003312,0.43901333,0.30277225,-17.848328,6.6948309,-19.103613,0.93698221,429,3,0.46909395,1,0.43071768,0.43071768
215,1,0.39059943,0.25805333,3.7352407,0.24159396,2.5519822,0.10002182,0.067206465,-0.0020040537,0.99271089,0.48409927,0.37823975,2.0336628,2.233562,0.87242806,0.57637811,-0.95468187,33.014637,-18.662651,1.9987072,4164,3,0.58751088,1,4.1806722,4.2298684
216,1,0.40566149,0.37958422,1.1069512,1.5415052,5.1463971,-0.3023563,-0.62764418,0.010701842,0.71730679,0.38053662,1.2359917,1.4535726,0.72791576,0.2952874,0.27630535,-2.1215506,17.402784,-3.074877,0.731345,204,3,0.38763815,1,0.2048168,0.2058208
217,1,0.30296946,0.13998403,1.9021412,1.3728957,3.9848034,0.32011133,-0.54701287,0.15224594,0.75837117,4.2290745,1.8596224,2.2913384,3.0898199,0.93612105,0.43252543,-30.229727,19.384659,-11.341244,2.0882363,4749,5,0.64821309,1,4.7680144,4.8051629
218,1,0.70959473,0.32463095,0.96597672,1.0160728,5.1055202,-0.23278511,-0.4271498,0.092303582,0.86881196,3.7960153,2.600853,5.6653175,4.0750527,2.8916359,1.3228881,-25.552181,7.5941019,-6.6232233,4.7761931,56821,9,0.51073074,1,57.048508,57.085655
219,1,0.25446978,0.23381826,2.6930311,1.2345797,4.1139216,0.43879256,-0.37749457,-0.2111204,0.78764659,4.7191238,2.0484793,0.62327802,3.7189615,0.94636327,0.86956114,-18.991791,17.357548,-3.0158553,2.6850212,10095,8,0.31262499,1,10.13542,10.159515
220,1,0.55925435,0.2652798,4.8280439,1.4507624,1.246896,-0.14463411,0.64746279,0.077768683,0.74419415,1.4289988,2.7915676,2.3049555,3.395581,1.8989936,0.90077907,-11.538485,33.400063,-0.77822328,3.4484355,21386,8,0.5811035,1,21.471628,21.827045
221,1,0.68497986,0.33577397,6.0021305,0.69288677,6.0982671,-0.33916244,0.016315516,0.21716687,0.91517276,2.849128,2.2254908,6.2383971,3.4766715,2.3814499,1.1673758,-11.862694,6.7616959,-1.4956318,4.179512,38075,13,0.75901961,1,38.227448,38.313793
222,1,0.50361073,0.404695,1.9750415,1.2478219,3.8550003,0.34457201,-0.47177944,0.18231636,0.79085714,0.22198913,0.49724686,1.2072711,1.053299,0.53045267,0.42626482,-4.2055502,34.749214,-16.198578,1.1618855,818,4,0.44213778,1,0.82127523,0.84737933
223,1,0.69956839,0.44251031,3.5124168,0.342996,2.6253114,0.15414439,0.073238321,0.071598485,0.98272544,4.3666172,1.3107527,2.9430308,1.5720083,1.0997273,0.69562984,-20.334991,33.75359,-5.9306679,2.0860355,4734,4,0.76372969,1,4.7529545,4.7730346
224,1,0.40587741,0.16065811,1.006016,0.81763363,5.067265,-0.1764188,-0.35623261,0.096126474,0.91254282,3.7058549,2.4542489,5.3646822,3.5810993,1.4534873,0.57533264,-16.594267,10.488872,-9.0158567,2.8356442,11891,7,0.78879762,1,11.938611,11.962707
225,1,0.39193824,0.20920597,1.8857291,1.3775146,3.9720316,0.3200137,-0.54913658,0.16298603,0.75463623,3.7791388,2.2136755,1.1411139,3.4394088,1.3480358,0.71954483,-26.909517,8.6501493,-12.705373,2.8923705,12619,4,0.62552392,1,12.669525,12.722737
226,1,0.81629771,0.52371305,3.8714962,1.0301723,2.503495,0.38179773,0.31127957,-0.039933115,0.86933357,4.8298717,1.9383577,1.4082658,0.92367613,0.7539947,0.48374125,-20.945282,15.093884,-1.8876342,1.3503114,1284,5,0.66130251,1,1.2891411,1.2991811
227,1,0.3555477,0.15146746,4.0249243,1.3607106,2.3127902,0.41230017,0.47511756,-0.021191491,0.77706033,1.7217585,1.5810555,2.0378597,4.2381401,1.506861,0.6419403,-28.021704,22.564686,-15.414634,3.1012416,15555,4,0.62772858,1,15.617281,15.645393
228,1,0.6297189,0.23602709,2.7558668,1.2064115,3.037153,0.56168401,-0.079521991,0.19981644,0.79891223,1.076423,1.4825013,1.4271894,1.6497105,1.0388539,0.38937637,-28.717192,5.6370316,-1.6399989,1.6545208,2362,2,0.44700924,1,2.3714573,2.3794892
229,1,0.27190489,0.12334641,2.4446757,0.16578257,3.6595478,0.067985289,-0.047257204,0.089054674,0.99257946,4.2327881,1.2821892,0.1801374,8.9984884,2.446733,1.1099312,-23.394625,16.519882,-2.0114143,5.6134882,92249,12,0.60985333,1,92.618355,92.722771
230,1,0.54687738,0.30749837,1.0235993,0.80579406,5.2276101,-0.19862098,-0.33805382,0.014707134,0.91981143,4.8199697,1.8778706,5.7105141,0.9133786,0.49950612,0.28086242,-12.641089,19.397749,-17.17511,0.95413899,453,2,0.44166043,1,0.45481378,0.45581779
231,1,0.65183604,0.29922384,0.077555038,0.7228291,6.2600474,-0.35314971,-0.017794879,-0.025447683,0.93505138,1.1782076,0.1699727,5.1430306,0.78530675,0.51189125,0.23498249,-0.81044042,35.359177,-0.089336835,0.76447666,233,2,0.1566093,1,0.23393291,0.27308905
232,1,0.46219742,0.12418118,5.8944283,0.90473831,0.015958985,-0.42817879,0.087847762,0.16668074,0.88383436,0.018233906,0.25711128,4.8248262,14.187858,6.5575914,1.761865,-28.51318,25.799505,-3.1447113,10.133182,542626,20,0.31847706,1,544.79865,546.18317
233,1,0.48834983,0.18332765,4.0233679,1.3678571,2.1359375,0.37075511,0.51163083,0.047978774,0.77361006,2.7156041,0.037734408,1.5865296,9.2844934,4.5340805,1.7021043,-27.622234,12.847863,-18.134136,7.6844468,236647,14,0.31526157,1,237.59451,238.26318
234,1,0.55540812,0.32236668,1.0570958,0.55204433,5.3447242,-0.14775798,-0.22899885,-0.057038464,0.96045494,1.0140287,1.0283823,0.48245811,1.3275535,0.73733401,0.427959,-9.1643028,34.080452,-18.040468,1.449425,1588,1,0.65315604,1,1.5943582,1.6114262
235,1,0.54483873,0.27575549,3.6940558,0.31289777,2.4438732,0.12634902,0.091176383,0.071678087,0.98518276,1.2711208,1.5132612,0.15611078,2.0075593,1.0937961,0.55359548,-15.810858,6.3601646,-18.514849,2.0553277,4528,3,0.57862037,1,4.5461297,4.5642018
236,1,0.4358629,0.21943778,0.89939022,0.68691099,5.4209685,-0.21434745,-0.25971302,-0.017500291,0.94143403,2.3616896,1.2475109,0.90275276,3.8330853,1.6706997,0.84112376,-29.52647,14.889593,-10.066085,3.4196007,20854,8,0.6915679,1,20.937498,20.958582
237,1,0.41865247,0.27553821,2.0648222,1.1903577,3.9024389,0.34018853,-0.44565445,0.13025698,0.81773895,4.6415901,1.8791465,3.5334485,12.652255,5.2968979,3.4861796,-3.5326233,13.584345,-5.0478029,11.474947,787980,38,0.35145932,1,791.13501,793.96832
238,1,0.7067498,0.53858441,4.9182749,1.313272,1.0583887,-0.21456037,0.57150698,0.12091561,0.78276628,0.16067548,2.9746718,2.6709979,2.4384172,1.723351,1.3132936,-34.185474,6.5494361,-0.85067326,3.4609139,21619,5,0.73469085,1,21.705561,21.734676
239,1,0.89930987,0.54366368,4.2103291,1.5588479,2.0185895,0.3214035,0.62508053,0.019298172,0.71105671,3.5955064,1.5977693,1.5261238,1.3401916,1.2052476,0.72861356,-6.5426302,5.590147,-8.0197258,2.0009446,4178,5,0.4606401,1,4.1947284,4.2218366
240,1,0.71617293,0.44969571,2.6752715,1.3602192,4.0613375,0.48380357,-0.40177351,-0.17476311,0.75760806,0.063191958,1.6525254,4.5675993,1.0598363,0.75902605,0.47660387,-7.1477647,5.3355784,-0.9213869,1.3914609,1405,4,0.53597206,1,1.4106255,1.4176536
241,1,0.28929454,0.11774754,1.899133,1.4413763,4.0431571,0.3156696,-0.57950258,0.12744702,0.74046385,0.54678869,0.79747987,5.0316181,4.9723477,1.4384731,0.5854817,-25.631063,32.780075,-15.408741,2.9132304,12894,1,0.22667037,1,12.945626,13.035987
242,1,0.21680541,0.12174907,1.8988459,1.552451,4.8593249,0.063356705,-0.69772041,-0.16787745,0.6935339,1.2121031,1.9212234,5.8939238,4.0355468,0.87492841,0.49132407,-9.3105288,8.2006235,-17.442776,2.2267399,5758,1,0.32651898,1,5.7810545,5.8091669
243,1,0.69257516,0.57502466,1.8611679,1.4845912,4.0531354,0.30903962,-0.60120326,0.13514876,0.72441977,1.3234249,0.6537593,3.0041854,0.50483471,0.34963599,0.29029241,-21.896952,33.03867,-14.687661,0.66302025,152,1,0.19401382,1,0.1526086,0.15461661
244,1,0.59981292,0.26330897,3.9325612,0.35568118,2.1947069,0.1142178,0.13509087,0.07665126,0.98123866,4.1384287,1.3903923,0.26510271,5.4935412,3.2950971,1.4464986,-28.373175,9.2122231,-16.342272,5.7186255,97530,8,0.57212466,1,97.920502,98.090179
245,1,0.83460063,0.25701177,2.6996882,1.4033536,3.2300098,0.62293929,-0.16916248,0.13428819,0.75186259,5.6580811,0.10618452,0.54653198,0.73728544,0.61533886,0.18949103,-10.428709,5.6972265,-0.016445715,0.83259618,301,4,0.43743202,1,0.30220518,0.30521721
246,1,0.68620592,0.26556385,3.1916893,1.2161373,3.4134386,0.56777549,-0.06321118,-0.13154785,0.81014228,1.1879336,1.7535356,5.9808855,1.9925871,1.3673251,0.52915907,-4.947484,19.149595,-5.5405045,2.2161188,5676,2,0.76289994,1,5.6987262,5.7208142
247,1,0.81563044,0.69719613,5.9541078,0.78907639,6.1141548,-0.38315183,0.030726818,0.22755079,0.89469057,6.124073,2.8032167,4.4662166,1.2756094,1.0404258,0.88934994,-36.359756,9.9644346,-0.71122551,2.0825043,4710,4,0.80214542,1,4.7288585,4.7308664
248,1,0.54269564,0.16813356,5.7930384,0.9122898,0.08995752,-0.42209068,0.1259813,0.17844024,0.87984502,5.7178144,0.035668153,5.0908108,0.91617328,0.49720326,0.15403947,-7.447834,18.865385,-19.210262,0.75674295,226,4,0.29288384,1,0.22690488,0.2299169
249,1,0.4983798,0.29094827,5.9576454,0.8335157,6.1503229,-0.40292093,0.038937408,0.20775263,0.89049286,0.85701919,2.7385457,0.86148089,1.1856004,0.59087926,0.34494838,-17.488979,16.725937,-1.4904062,1.2091751,922,4,0.67871368,1,0.9256916,0.93673563
250,1,0.53685015,0.16104253,3.983408,1.3012424,2.2347863,0.38855973,0.46461871,0.025852403,0.79528767,0.14564426,0.093912847,2.9749677,2.0643771,1.1082612,0.33245254,-20.556179,31.990213,-19.066696,1.7605859,2846,2,0.61680454,1,2.8573952,2.8925352
251,1,0.33550373,0.32318696,4.2794271,0.52713579,1.7690892,0.080870911,0.24765733,0.11302273,0.95882827,1.7716074,1.7217238,0.33153069,4.5598745,1.5298548,1.4736919,-1.3393896,30.639679,-17.630018,4.0892096,35660,5,0.40587148,1,35.80278,35.956394
252,1,0.61643928,0.37711716,1.0942678,1.5456063,5.1584272,-0.31074268,-0.62517625,0.010914434,0.7158733,0.35893923,1.0699487,4.2611461,1.5053551,0.92795998,0.56769526,-1.0987388,5.5616574,-7.2269874,1.801685,3050,3,0.67123234,1,3.062212,3.0672319
253,1,0.57426465,0.25174057,1.0573546,1.5300107,5.3255334,-0.36979833,-0.58554423,-0.035946701,0.72048247,5.4999847,2.7613902,1.9602903,2.9179614,1.6756819,0.73456925,-2.7127016,7.2761064,-17.045305,3.0041993,14140,7,0.7552743,1,14.196615,14.223723
Feature_ID,NumNeighbors,MisorientationList
1,41,56.6853,58.64,63.3263,63.3182,42.6847,61.9669,12.9316,62.1546,61.3617,64.3576,11.9679,61.4422,50.5545,61.4463,89.099,41.783,59.676,80.9909,60.0767,89.0724,60.3907,64.2944,60.2374,12.9325,79.1301,63.9737,62.4689,41.9761,62.4237,12.5766,64.2529,13.4021,40.8104,57.2346,62.6378,64.355,54.5527,89.9292,57.8068,83.8741,64.8241
2,4,61.5155,89.7133,58.9954,62.7396
3,4,61.96,59.646,62.849,59.8131
4,95,56.6853,22.3633,64.1741,58.0702,72.3623,56.2335,88.8367,87.9371,62.138,58.3923,56.6562,9.8668,60.2043,66.8395,89.1647,62.0525,89.6575,65.5809,11.6052,8.74672,65.6295,62.5296,62.7696,62.9999,61.1408,64.6093,54.5287,73.8254,64.1925,89.9867,88.5554,61.4262,75.7975,88.8775,56.9892,70.7558,58.38,59.2531,53.3664,62.7189,62.3095,64.1038,58.0015,64.4803,74.1654,65.3141,59.8845,90.0453,62.3878,54.4412,88.2653,69.0804,87.1925,60.0181,72.3691,30.046,19.7022,61.0407,53.3813,21.5192,23.95,89.6619,58.7115,88.6286,88.8088,59.4009,72.716,57.8848,63.4202,57.2933,91.6066,58.5578,55.2671,86.8581,60.5133,58.4662,68.964,52.8755,60.0902,60.3559,84.6198,55.6796,89.1707,66.6779,61.9905,64.0531,60.7913,57.2589,59.768,6.92125,60.7225,71.7284,58.8007,5.75764,88.7761
5,3,58.64,11.3054,60.382
6,4,63.3263,22.3633,52.5711,73.9827
7,9,64.1741,10.1134,10.658,89.4885,62.5763,61.5079,62.5658,90.074,90.099
8,4,58.0702,62.5215,63.1476,67.345
9,5,63.3182,72.3623,62.8674,59.4762,61.095
10,4,60.9467,9.04112,61.5549,59.1498
11,6,61.6429,55.553,59.5804,87.8364,62.4811,59.7427
12,14,42.6847,85.3476,89.1062,10.1099,60.2941,89.8095,88.747,8.64057,60.0286,60.1361,62.765,89.837,90.5045,61.9915
13,7,59.1216,81.2788,64.389,88.3605,63.9631,59.612,63.6582
14,6,61.9669,58.4739,10.7814,61.8208,64.0823,62.4367
15,3,89.1893,6.25074,61.6457
16,5,88.1499,59.2165,66.8943,26.9554,63.012
17,8,40.6761,10.6316,88.9096,61.3017,51.9971,62.7142,12.4879,59.211
18,8,58.5269,11.9065,59.4257,63.285,65.3065,62.9116,63.6711,90.1947
19,5,60.9467,61.4519,62.36,87.9222,59.4271
20,8,56.2335,62.5215,12.13,89.3679,63.2221,61.3675,58.75,5.55174
21,2,12.9316,58.3852
22,2,88.1499,58.8905
23,6,60.9799,59.6305,60.4574,10.3374,10.6318,63.3907
24,3,64.0742,60.2977,8.42127
25,6,88.8367,63.4174,5.21128,56.8533,3.61637,61.5874
26,6,62.1546,87.9371,58.8588,90.1118,89.4393,62.6872
27,2,62.138,89.8798
28,4,61.3617,65.8489,88.1836,62.4472
29,5,59.2165,89.3755,89.5142,83.2095,88.5293
30,4,77.0808,11.1446,60.4881,60.6355
31,3,89.3755,10.8477,5.08813
32,3,58.3923,88.6449,63.0348
33,2,59.7828,60.775
34,6,59.1216,48.9167,61.6626,65.6159,88.5571,89.5345
35,27,64.3576,56.6562,52.5711,63.4174,77.0808,67.8004,61.3071,60.8433,61.1486,73.1518,62.2207,54.7453,78.4122,14.4994,60.5821,64.003,62.6736,50.8065,64.181,63.9762,51.3365,63.9329,85.4681,74.5177,12.1297,63.8156,53.4422
36,7,81.2788,48.9167,79.9287,81.6948,37.6952,81.6728,37.411
37,11,9.8668,68.5294,60.8072,52.1021,81.7158,64.467,61.1845,51.2404,58.1778,61.0715,62.3187
38,1,60.2043
39,10,66.8395,10.1134,68.5294,60.5336,10.3365,60.4585,88.6489,61.6767,60.7033,61.3757
40,4,63.4674,61.3171,58.9597,62.5012
41,3,89.0529,89.3197,59.6147
42,7,61.6429,63.7607,68.5853,6.57197,88.7776,63.6743,61.8049
43,2,89.1647,57.2906
44,2,88.5978,59.744
45,4,62.0525,65.3757,62.2165,60.3496
46,5,89.6575,5.21128,67.8004,60.5376,63.7327
47,3,58.4392,88.8477,64.2546
48,7,64.9703,88.3038,62.2149,60.7032,62.6264,58.6797,5.69034
49,7,64.389,61.6626,79.9287,57.393,57.4874,8.87909,57.8203
50,4,60.0377,62.643,62.0441,55.6471
51,3,59.2039,64.5568,88.6287
52,2,60.2095,58.6082
53,8,65.5809,10.658,61.9414,89.2031,62.1955,60.623,88.6087,88.2684
54,5,64.7648,61.7599,62.2549,89.2434,57.6762
55,9,11.6052,43.3943,63.4393,59.3988,59.0875,59.6306,88.4209,57.6227,62.7703
56,2,64.0259,61.7285
57,2,81.6948,88.6828
58,11,64.9703,60.0377,61.1165,9.87926,59.9095,89.8081,88.9895,89.7772,61.666,59.6544,63.2514
59,41,8.74672,88.3605,66.8943,58.5269,65.6159,37.6952,88.5978,57.393,60.2095,64.7648,88.6828,60.2465,58.4183,59.5612,54.0397,64.4966,57.7886,61.048,64.349,61.9381,60.6225,60.0264,89.7416,61.2292,66.8448,63.7545,58.5549,56.0402,55.9841,59.7988,58.9042,76.0585,60.4594,73.6663,60.7619,9.92406,89.7282,59.3708,53.9051,65.276,19.7318
60,4,11.9679,57.3735,59.5335,88.245
61,8,65.6295,60.8072,60.5336,89.8433,59.2537,8.78453,89.35,83.8241
62,6,62.5296,54.7038,60.4498,87.0075,62.86,29.4744
63,5,60.2465,10.6973,61.4313,10.9046,60.3996
64,2,62.7696,61.6538
65,5,11.1667,57.8941,60.8518,60.4729,88.0644
66,8,61.4422,85.3476,65.8489,48.8973,60.5499,62.2502,63.1548,88.5225
67,3,82.9568,65.4767,61.9165
68,2,54.491,55.6921
69,8,62.9999,61.3071,89.0233,78.382,53.4697,88.6485,72.4065,86.6728
70,4,61.1408,60.8433,73.4997,59.6897
71,4,64.6093,10.3365,9.53414,63.1038
72,3,63.9272,61.5157,11.5147
73,7,64.0259,63.9272,61.5179,64.4271,63.8243,59.5886,58.259
74,3,63.9631,88.5571,58.4183
75,16,54.5287,12.13,52.1021,60.4585,65.3757,61.9414,89.8433,64.1579,63.3034,61.4995,61.7941,89.0969,59.7998,59.4459,72.9185,15.2174
76,8,50.5545,89.1062,64.7301,10.6164,61.4265,10.2281,64.7344,59.4957
77,37,61.4463,73.8254,60.9799,88.3038,61.7285,61.1165,54.7038,61.5157,61.5179,63.2036,60.6691,63.5762,11.087,60.3922,80.7822,59.7213,60.9895,63.8676,85.0919,60.828,61.2221,61.1566,62.1928,10.6821,61.1571,60.7496,59.9663,10.2138,60.0017,89.5476,59.5184,58.3212,62.9602,66.3922,87.6078,60.5567,57.7167
78,3,6.26451,60.4851,64.8162
79,5,64.1925,88.6449,61.1486,60.2206,64.0858
80,5,89.099,61.2801,60.7153,89.8781,59.0266
81,39,41.783,61.96,89.9867,9.04112,55.553,10.1099,40.6761,61.4519,73.1518,81.7158,11.1667,82.9568,34.3573,63.3832,44.4876,88.5183,46.4128,59.555,88.8004,86.4287,90.2397,63.0456,60.9436,57.6186,58.8715,62.7741,45.8338,62.1889,62.1678,78.1593,9.32406,89.8074,60.5529,58.077,88.8313,70.3444,64.9087,85.0682,89.4862
82,4,89.5345,57.4874,59.5612,59.3908
83,5,59.676,34.3573,88.0267,35.7928,62.2025
84,4,59.5804,63.7607,73.591,57.6883
85,1,2.50078
86,6,80.9909,60.2941,48.8973,64.7301,45.6982,9.56041
87,4,54.0397,83.1243,64.1387,57.2595
88,1,2.16383
89,4,88.5554,64.1579,58.2525,58.6276
90,2,63.3832,57.1112
91,6,61.4262,62.2207,89.0233,74.6572,21.8599,64.4552
92,4,64.4966,63.0006,65.724,64.7394
93,4,89.5142,10.8477,12.842,59.7768
94,6,10.6316,44.4876,56.7488,65.7844,7.28392,62.1697
95,1,60.703
96,2,5.74893,59.9974
97,7,75.7975,88.9096,60.4498,63.2036,88.5183,61.4307,89.7393
98,5,11.9065,57.7886,60.8692,65.8323,62.9069
99,2,64.4271,60.6691
100,11,54.7453,62.2149,9.87926,78.382,63.5762,88.9862,64.0636,89.4022,60.8691,9.67958,57.3016
101,4,58.6002,62.0206,59.5548,86.3315
102,4,43.3943,87.5265,88.9592,45.0009
103,3,90.0823,36.2895,59.3778
104,6,88.8775,62.2165,57.8314,12.0445,57.5526,63.0718
105,6,61.048,67.1464,18.2542,70.7665,65.0488,89.312
106,4,56.9892,65.2576,68.3699,63.2487
107,6,88.9862,59.3814,59.474,74.2421,61.8658,88.7742
108,6,54.491,11.087,87.5975,64.1889,60.2015,63.208
109,5,70.7558,63.1476,89.3679,46.4128,57.9196
110,7,58.38,26.9554,83.2095,64.349,89.3169,63.5538,65.8915
111,3,61.9381,83.1243,53.7005
112,5,59.2531,89.4885,88.6489,89.2031,61.1466
113,4,59.9095,60.3922,62.1715,60.2665
114,4,62.6333,62.2812,58.1656,87.7112
115,4,53.3664,62.5763,61.6767,9.16275
116,10,60.0767,11.1446,78.4122,59.3814,58.3612,24.3243,60.544,63.8331,88.8557,62.8174
117,3,58.1025,73.7435,62.9079
118,1,62.7189
119,7,60.6225,10.6973,61.1908,59.5792,88.2756,62.0073,62.6243
